State,District,Year,Crop,Season,Area
Tamil Nadu,KRISHNAGIRI,2007,Rice,Autumn     ,6525
Tamil Nadu,KRISHNAGIRI,2007,Jowar,Kharif     ,16
Tamil Nadu,KRISHNAGIRI,2007,Other Pulses,Kharif     ,37
Tamil Nadu,KRISHNAGIRI,2007,Rice,Summer     ,756
Tamil Nadu,KRISHNAGIRI,2007,Other Non Food Crops,Whole Year ,3122
Tamil Nadu,KRISHNAGIRI,2007,Groundnut,Whole Year ,239
Tamil Nadu,KRISHNAGIRI,2007,Sesamum,Whole Year ,33
Tamil Nadu,KRISHNAGIRI,2007,Sunflower,Whole Year ,177
Tamil Nadu,KRISHNAGIRI,2007,Other Oilseeds,Whole Year ,14169
Tamil Nadu,KRISHNAGIRI,2007,Cotton,Whole Year ,152
Tamil Nadu,KRISHNAGIRI,2007,Sugarcane,Whole Year ,2568
Tamil Nadu,KRISHNAGIRI,2007,Fodder Crops,Whole Year ,110
Tamil Nadu,KRISHNAGIRI,2007,Bajra,Whole Year ,34
Tamil Nadu,KRISHNAGIRI,2007,Maize,Whole Year ,69
Tamil Nadu,KRISHNAGIRI,2007,Ragi,Whole Year ,1246
Tamil Nadu,KRISHNAGIRI,2007,Rice,Winter     ,7523
Tamil Nadu,KRISHNAGIRI,2008,Rice,Autumn     ,5930
Tamil Nadu,KRISHNAGIRI,2008,Other Pulses,Kharif     ,21
Tamil Nadu,KRISHNAGIRI,2008,Jowar,Kharif     ,158
Tamil Nadu,KRISHNAGIRI,2008,Jowar,Rabi       ,23
Tamil Nadu,KRISHNAGIRI,2008,Other Pulses,Rabi       ,16
Tamil Nadu,KRISHNAGIRI,2008,Rice,Summer     ,737
Tamil Nadu,KRISHNAGIRI,2008,Other Non Food Crops,Whole Year ,2913
Tamil Nadu,KRISHNAGIRI,2008,Arhar/Tur,Whole Year ,2
Tamil Nadu,KRISHNAGIRI,2008,Groundnut,Whole Year ,226
Tamil Nadu,KRISHNAGIRI,2008,Sesamum,Whole Year ,7
Tamil Nadu,KRISHNAGIRI,2008,Sunflower,Whole Year ,48
Tamil Nadu,KRISHNAGIRI,2008,Other Oilseeds,Whole Year ,11844
Tamil Nadu,KRISHNAGIRI,2008,Cotton,Whole Year ,332
Tamil Nadu,KRISHNAGIRI,2008,Sugarcane,Whole Year ,2512
Tamil Nadu,KRISHNAGIRI,2008,Fodder Crops,Whole Year ,30
Tamil Nadu,KRISHNAGIRI,2008,Bajra,Whole Year ,16
Tamil Nadu,KRISHNAGIRI,2008,Maize,Whole Year ,9
Tamil Nadu,KRISHNAGIRI,2008,Ragi,Whole Year ,1102
Tamil Nadu,KRISHNAGIRI,2008,Rice,Winter     ,7954
Tamil Nadu,KRISHNAGIRI,2009,Rice,Autumn     ,6641
Tamil Nadu,KRISHNAGIRI,2009,Jowar,Kharif     ,36
Tamil Nadu,KRISHNAGIRI,2009,Other Pulses,Kharif     ,24
Tamil Nadu,KRISHNAGIRI,2009,Other Pulses,Rabi       ,10
Tamil Nadu,KRISHNAGIRI,2009,Jowar,Rabi       ,7
Tamil Nadu,KRISHNAGIRI,2009,Rice,Summer     ,1238
Tamil Nadu,KRISHNAGIRI,2009,Bajra,Whole Year ,29
Tamil Nadu,KRISHNAGIRI,2009,Maize,Whole Year ,47
Tamil Nadu,KRISHNAGIRI,2009,Ragi,Whole Year ,1271
Tamil Nadu,KRISHNAGIRI,2009,Other Non Food Crops,Whole Year ,3345
Tamil Nadu,KRISHNAGIRI,2009,Arhar/Tur,Whole Year ,10
Tamil Nadu,KRISHNAGIRI,2009,Groundnut,Whole Year ,348
Tamil Nadu,KRISHNAGIRI,2009,Sesamum,Whole Year ,10
Tamil Nadu,KRISHNAGIRI,2009,Rapeseed and Mustard,Whole Year ,24
Tamil Nadu,KRISHNAGIRI,2009,Sunflower,Whole Year ,65
Tamil Nadu,KRISHNAGIRI,2009,Other Oilseeds,Whole Year ,13659
Tamil Nadu,KRISHNAGIRI,2009,Cotton,Whole Year ,246
Tamil Nadu,KRISHNAGIRI,2009,Sugarcane,Whole Year ,2321
Tamil Nadu,KRISHNAGIRI,2009,Fodder Crops,Whole Year ,94
Tamil Nadu,KRISHNAGIRI,2009,Rice,Winter     ,8580
Tamil Nadu,KRISHNAGIRI,2010,Rice,Autumn     ,5270
Tamil Nadu,KRISHNAGIRI,2010,Other Pulses,Kharif     ,139
Tamil Nadu,KRISHNAGIRI,2010,Jowar,Kharif     ,188
Tamil Nadu,KRISHNAGIRI,2010,Other Cereals and Millets,Kharif     ,26
Tamil Nadu,KRISHNAGIRI,2010,Jowar,Rabi       ,5
Tamil Nadu,KRISHNAGIRI,2010,Other Pulses,Rabi       ,24
Tamil Nadu,KRISHNAGIRI,2010,Rice,Summer     ,1923
Tamil Nadu,KRISHNAGIRI,2010,Other Non Food Crops,Whole Year ,3567
Tamil Nadu,KRISHNAGIRI,2010,Arhar/Tur,Whole Year ,76
Tamil Nadu,KRISHNAGIRI,2010,Groundnut,Whole Year ,821
Tamil Nadu,KRISHNAGIRI,2010,Sesamum,Whole Year ,23
Tamil Nadu,KRISHNAGIRI,2010,Sunflower,Whole Year ,67
Tamil Nadu,KRISHNAGIRI,2010,Other Oilseeds,Whole Year ,14992
Tamil Nadu,KRISHNAGIRI,2010,Cotton,Whole Year ,610
Tamil Nadu,KRISHNAGIRI,2010,Sugarcane,Whole Year ,2342
Tamil Nadu,KRISHNAGIRI,2010,Tobacco,Whole Year ,5
Tamil Nadu,KRISHNAGIRI,2010,Fodder Crops,Whole Year ,322
Tamil Nadu,KRISHNAGIRI,2010,Bajra,Whole Year ,132
Tamil Nadu,KRISHNAGIRI,2010,Maize,Whole Year ,3008
Tamil Nadu,KRISHNAGIRI,2010,Ragi,Whole Year ,2335
Tamil Nadu,KRISHNAGIRI,2010,Other Food Crops,Whole Year ,3
Tamil Nadu,KRISHNAGIRI,2010,Rice,Winter     ,9144
Tamil Nadu,KRISHNAGIRI,2011,Rice,Autumn     ,6953
Tamil Nadu,KRISHNAGIRI,2011,Jowar,Kharif     ,102
Tamil Nadu,KRISHNAGIRI,2011,Other Cereals and Millets,Kharif     ,3
Tamil Nadu,KRISHNAGIRI,2011,Other Pulses,Kharif     ,124
Tamil Nadu,KRISHNAGIRI,2011,Other Pulses,Rabi       ,13
Tamil Nadu,KRISHNAGIRI,2011,Jowar,Rabi       ,25
Tamil Nadu,KRISHNAGIRI,2011,Rice,Summer     ,1885
Tamil Nadu,KRISHNAGIRI,2011,Bajra,Whole Year ,73
Tamil Nadu,KRISHNAGIRI,2011,Maize,Whole Year ,846
Tamil Nadu,KRISHNAGIRI,2011,Ragi,Whole Year ,2907
Tamil Nadu,KRISHNAGIRI,2011,Other Non Food Crops,Whole Year ,3540
Tamil Nadu,KRISHNAGIRI,2011,Arhar/Tur,Whole Year ,1
Tamil Nadu,KRISHNAGIRI,2011,Groundnut,Whole Year ,1089
Tamil Nadu,KRISHNAGIRI,2011,Sunflower,Whole Year ,78
Tamil Nadu,KRISHNAGIRI,2011,Other Oilseeds,Whole Year ,13920
Tamil Nadu,KRISHNAGIRI,2011,Cotton,Whole Year ,679
Tamil Nadu,KRISHNAGIRI,2011,Sugarcane,Whole Year ,2199
Tamil Nadu,KRISHNAGIRI,2011,Tobacco,Whole Year ,1
Tamil Nadu,KRISHNAGIRI,2011,Fodder Crops,Whole Year ,364
Tamil Nadu,KRISHNAGIRI,2011,Rice,Winter     ,11273
Tamil Nadu,KRISHNAGIRI,2012,Rice,Autumn     ,5285
Tamil Nadu,KRISHNAGIRI,2012,Other Cereals and Millets,Kharif     ,7
Tamil Nadu,KRISHNAGIRI,2012,Jowar,Kharif     ,6
Tamil Nadu,KRISHNAGIRI,2012,Other Pulses,Kharif     ,41
Tamil Nadu,KRISHNAGIRI,2012,Rice,Summer     ,1763
Tamil Nadu,KRISHNAGIRI,2012,Other Non Food Crops,Whole Year ,3536
Tamil Nadu,KRISHNAGIRI,2012,Gram,Whole Year ,79
Tamil Nadu,KRISHNAGIRI,2012,Arhar/Tur,Whole Year ,313
Tamil Nadu,KRISHNAGIRI,2012,Groundnut,Whole Year ,2334
Tamil Nadu,KRISHNAGIRI,2012,Sesamum,Whole Year ,88
Tamil Nadu,KRISHNAGIRI,2012,Sunflower,Whole Year ,8
Tamil Nadu,KRISHNAGIRI,2012,Other Oilseeds,Whole Year ,15212
Tamil Nadu,KRISHNAGIRI,2012,Cotton,Whole Year ,684
Tamil Nadu,KRISHNAGIRI,2012,Sugarcane,Whole Year ,1135
Tamil Nadu,KRISHNAGIRI,2012,Fodder Crops,Whole Year ,701
Tamil Nadu,KRISHNAGIRI,2012,Bajra,Whole Year ,200
Tamil Nadu,KRISHNAGIRI,2012,Maize,Whole Year ,958
Tamil Nadu,KRISHNAGIRI,2012,Ragi,Whole Year ,4125
Tamil Nadu,KRISHNAGIRI,2012,Other Food Crops,Whole Year ,1
Tamil Nadu,KRISHNAGIRI,2012,Rice,Winter     ,10705
Tamil Nadu,KRISHNAGIRI,2013,Rice,Autumn     ,6534
Tamil Nadu,KRISHNAGIRI,2013,Other Cereals and Millets,Kharif     ,6
Tamil Nadu,KRISHNAGIRI,2013,Other Pulses,Kharif     ,7
Tamil Nadu,KRISHNAGIRI,2013,Jowar,Kharif     ,39
Tamil Nadu,KRISHNAGIRI,2013,Other Pulses,Rabi       ,424
Tamil Nadu,KRISHNAGIRI,2013,Rice,Summer     ,5249
Tamil Nadu,KRISHNAGIRI,2013,Other Non Food Crops,Whole Year ,3425
Tamil Nadu,KRISHNAGIRI,2013,Arhar/Tur,Whole Year ,8
Tamil Nadu,KRISHNAGIRI,2013,Groundnut,Whole Year ,1509
Tamil Nadu,KRISHNAGIRI,2013,Other Oilseeds,Whole Year ,15308
Tamil Nadu,KRISHNAGIRI,2013,Cotton,Whole Year ,700
Tamil Nadu,KRISHNAGIRI,2013,Sugarcane,Whole Year ,840
Tamil Nadu,KRISHNAGIRI,2013,Fodder Crops,Whole Year ,1357
Tamil Nadu,KRISHNAGIRI,2013,Bajra,Whole Year ,310
Tamil Nadu,KRISHNAGIRI,2013,Maize,Whole Year ,3363
Tamil Nadu,KRISHNAGIRI,2013,Ragi,Whole Year ,7811
Tamil Nadu,KRISHNAGIRI,2013,Rice,Winter     ,17921
Tamil Nadu,KRISHNAGIRI,2014,Rice,Autumn     ,1900
Tamil Nadu,KRISHNAGIRI,2014,Jowar,Kharif     ,58
Tamil Nadu,KRISHNAGIRI,2014,Other Pulses,Kharif     ,10
Tamil Nadu,KRISHNAGIRI,2014,Other Cereals and Millets,Kharif     ,0
Tamil Nadu,KRISHNAGIRI,2014,Other Cereals and Millets,Rabi       ,0
Tamil Nadu,KRISHNAGIRI,2014,Other Pulses,Rabi       ,77
Tamil Nadu,KRISHNAGIRI,2014,Jowar,Rabi       ,14
Tamil Nadu,KRISHNAGIRI,2014,Rice,Summer     ,6284
Tamil Nadu,KRISHNAGIRI,2014,Bajra,Whole Year ,188
Tamil Nadu,KRISHNAGIRI,2014,Maize,Whole Year ,4121
Tamil Nadu,KRISHNAGIRI,2014,Ragi,Whole Year ,6772
Tamil Nadu,KRISHNAGIRI,2014,Other Non Food Crops,Whole Year ,3182
Tamil Nadu,KRISHNAGIRI,2014,Gram,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Arhar/Tur,Whole Year ,9
Tamil Nadu,KRISHNAGIRI,2014,Groundnut,Whole Year ,1316
Tamil Nadu,KRISHNAGIRI,2014,Sesamum,Whole Year ,4
Tamil Nadu,KRISHNAGIRI,2014,Rapeseed and Mustard,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Sunflower,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Soyabean,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Other Oilseeds,Whole Year ,15117
Tamil Nadu,KRISHNAGIRI,2014,Cotton,Whole Year ,1938
Tamil Nadu,KRISHNAGIRI,2014,Sugarcane,Whole Year ,483
Tamil Nadu,KRISHNAGIRI,2014,Tobacco,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Fodder Crops,Whole Year ,1895
Tamil Nadu,KRISHNAGIRI,2014,Other Food Crops,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Wheat,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2014,Rice,Winter     ,11080
Tamil Nadu,KRISHNAGIRI,2015,Rice,Autumn     ,4860
Tamil Nadu,KRISHNAGIRI,2015,Other Cereals and Millets,Kharif     ,0
Tamil Nadu,KRISHNAGIRI,2015,Jowar,Kharif     ,7
Tamil Nadu,KRISHNAGIRI,2015,Other Pulses,Kharif     ,0
Tamil Nadu,KRISHNAGIRI,2015,Other Pulses,Rabi       ,157
Tamil Nadu,KRISHNAGIRI,2015,Jowar,Rabi       ,30
Tamil Nadu,KRISHNAGIRI,2015,Other Cereals and Millets,Rabi       ,16
Tamil Nadu,KRISHNAGIRI,2015,Rice,Summer     ,7619
Tamil Nadu,KRISHNAGIRI,2015,Bajra,Whole Year ,345
Tamil Nadu,KRISHNAGIRI,2015,Maize,Whole Year ,3729
Tamil Nadu,KRISHNAGIRI,2015,Ragi,Whole Year ,4425
Tamil Nadu,KRISHNAGIRI,2015,Other Non Food Crops,Whole Year ,3440
Tamil Nadu,KRISHNAGIRI,2015,Gram,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2015,Arhar/Tur,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2015,Groundnut,Whole Year ,1424
Tamil Nadu,KRISHNAGIRI,2015,Sesamum,Whole Year ,4
Tamil Nadu,KRISHNAGIRI,2015,Sunflower,Whole Year ,3
Tamil Nadu,KRISHNAGIRI,2015,Other Oilseeds,Whole Year ,15107
Tamil Nadu,KRISHNAGIRI,2015,Cotton,Whole Year ,836
Tamil Nadu,KRISHNAGIRI,2015,Sugarcane,Whole Year ,581
Tamil Nadu,KRISHNAGIRI,2015,Tobacco,Whole Year ,0
Tamil Nadu,KRISHNAGIRI,2015,Fodder Crops,Whole Year ,875
Tamil Nadu,KRISHNAGIRI,2015,Rice,Winter     ,10326
Tamil Nadu,KRISHNAGIRI,2016,Rice,Autumn     ,4085
Tamil Nadu,KRISHNAGIRI,2016,Other Cereals and Millets,Kharif     ,0
Tamil Nadu,KRISHNAGIRI,2016,Other Pulses,Kharif     ,67
Tamil Nadu,KRISHNAGIRI,2016,Jowar,Kharif     ,41
Tamil Nadu,KRISHNAGIRI,2016,Jowar,Rabi       ,46
Tamil Nadu,KRISHNAGIRI,2016,Other Pulses,Rabi       ,330
Tamil Nadu,KRISHNAGIRI,2016,Rice,Summer     ,3699
Tamil Nadu,KRISHNAGIRI,2016,Other Non Food Crops,Whole Year ,3674
Tamil Nadu,KRISHNAGIRI,2016,Arhar/Tur,Whole Year ,73
Tamil Nadu,KRISHNAGIRI,2016,Groundnut,Whole Year ,1599
Tamil Nadu,KRISHNAGIRI,2016,Sesamum,Whole Year ,1
Tamil Nadu,KRISHNAGIRI,2016,Rapeseed and Mustard,Whole Year ,2
Tamil Nadu,KRISHNAGIRI,2016,Other Oilseeds,Whole Year ,13636
Tamil Nadu,KRISHNAGIRI,2016,Cotton,Whole Year ,1083
Tamil Nadu,KRISHNAGIRI,2016,Sugarcane,Whole Year ,862
Tamil Nadu,KRISHNAGIRI,2016,Fodder Crops,Whole Year ,384
Tamil Nadu,KRISHNAGIRI,2016,Bajra,Whole Year ,285
Tamil Nadu,KRISHNAGIRI,2016,Maize,Whole Year ,2477
Tamil Nadu,KRISHNAGIRI,2016,Ragi,Whole Year ,3827
Tamil Nadu,KRISHNAGIRI,2016,Rice,Winter     ,8203
Tamil Nadu,KRISHNAGIRI,2017,Rice,Autumn     ,2078
Tamil Nadu,KRISHNAGIRI,2017,Jowar,Kharif     ,91
Tamil Nadu,KRISHNAGIRI,2017,Other Pulses,Kharif     ,117
Tamil Nadu,KRISHNAGIRI,2017,Other Cereals and Millets,Kharif     ,6
Tamil Nadu,KRISHNAGIRI,2017,Other Cereals and Millets,Rabi       ,0
Tamil Nadu,KRISHNAGIRI,2017,Other Pulses,Rabi       ,1089
Tamil Nadu,KRISHNAGIRI,2017,Jowar,Rabi       ,87
Tamil Nadu,KRISHNAGIRI,2017,Rice,Summer     ,8885
Tamil Nadu,KRISHNAGIRI,2017,Bajra,Whole Year ,200
Tamil Nadu,KRISHNAGIRI,2017,Maize,Whole Year ,3043
Tamil Nadu,KRISHNAGIRI,2017,Ragi,Whole Year ,5730
Tamil Nadu,KRISHNAGIRI,2017,Other Non Food Crops,Whole Year ,4941
Tamil Nadu,KRISHNAGIRI,2017,Arhar/Tur,Whole Year ,6
Tamil Nadu,KRISHNAGIRI,2017,Groundnut,Whole Year ,1412
Tamil Nadu,KRISHNAGIRI,2017,Rapeseed and Mustard,Whole Year ,58
Tamil Nadu,KRISHNAGIRI,2017,Other Oilseeds,Whole Year ,14354
Tamil Nadu,KRISHNAGIRI,2017,Cotton,Whole Year ,756
Tamil Nadu,KRISHNAGIRI,2017,Sugarcane,Whole Year ,540
Tamil Nadu,KRISHNAGIRI,2017,Fodder Crops,Whole Year ,262
Tamil Nadu,KRISHNAGIRI,2017,Wheat,Whole Year ,5
Tamil Nadu,KRISHNAGIRI,2017,Rice,Winter     ,13922
Tamil Nadu,MADURAI,1997,Banana,Kharif     ,1769
Tamil Nadu,MADURAI,1997,Horse-gram,Kharif     ,117
Tamil Nadu,MADURAI,1997,Onion,Kharif     ,1109
Tamil Nadu,MADURAI,1997,Sesamum,Kharif     ,2403
Tamil Nadu,MADURAI,1997,Small millets,Kharif     ,1105
Tamil Nadu,MADURAI,1997,Arhar/Tur,Whole Year ,1498
Tamil Nadu,MADURAI,1997,Bajra,Whole Year ,1020
Tamil Nadu,MADURAI,1997,Banana,Whole Year ,2077
Tamil Nadu,MADURAI,1997,Cashewnut,Whole Year ,232
Tamil Nadu,MADURAI,1997,Coriander,Whole Year ,253
Tamil Nadu,MADURAI,1997,Cotton,Whole Year ,13061
Tamil Nadu,MADURAI,1997,Dry chillies,Whole Year ,505
Tamil Nadu,MADURAI,1997,Gram,Whole Year ,19
Tamil Nadu,MADURAI,1997,Groundnut,Whole Year ,11983
Tamil Nadu,MADURAI,1997,Jowar,Whole Year ,9626
Tamil Nadu,MADURAI,1997,Maize,Whole Year ,306
Tamil Nadu,MADURAI,1997,Moong(Green Gram),Whole Year ,5158
Tamil Nadu,MADURAI,1997,Other Pulses,Whole Year ,10273
Tamil Nadu,MADURAI,1997,Ragi,Whole Year ,298
Tamil Nadu,MADURAI,1997,Rice,Whole Year ,83061
Tamil Nadu,MADURAI,1997,Small millets,Whole Year ,720
Tamil Nadu,MADURAI,1997,Sugarcane,Whole Year ,8108
Tamil Nadu,MADURAI,1997,Sunflower,Whole Year ,967
Tamil Nadu,MADURAI,1997,Sweet potato,Whole Year ,93
Tamil Nadu,MADURAI,1997,Tapioca,Whole Year ,56
Tamil Nadu,MADURAI,1997,Total foodgrain,Whole Year ,109708
Tamil Nadu,MADURAI,1997,Turmeric,Whole Year ,7
Tamil Nadu,MADURAI,1997,Urad,Whole Year ,1248
Tamil Nadu,MADURAI,1998,Rice,Autumn     ,4006
Tamil Nadu,MADURAI,1998,Other Pulses,Kharif     ,335
Tamil Nadu,MADURAI,1998,Jowar,Kharif     ,164
Tamil Nadu,MADURAI,1998,Jowar,Rabi       ,205
Tamil Nadu,MADURAI,1998,Rice,Summer     ,7485
Tamil Nadu,MADURAI,1998,Other Non Food Crops,Whole Year ,1576
Tamil Nadu,MADURAI,1998,Arhar/Tur,Whole Year ,25
Tamil Nadu,MADURAI,1998,Groundnut,Whole Year ,3716
Tamil Nadu,MADURAI,1998,Sesamum,Whole Year ,16
Tamil Nadu,MADURAI,1998,Sunflower,Whole Year ,67
Tamil Nadu,MADURAI,1998,Soyabean,Whole Year ,4
Tamil Nadu,MADURAI,1998,Other Oilseeds,Whole Year ,6036
Tamil Nadu,MADURAI,1998,Cotton,Whole Year ,2885
Tamil Nadu,MADURAI,1998,Sugarcane,Whole Year ,10179
Tamil Nadu,MADURAI,1998,Fodder Crops,Whole Year ,7
Tamil Nadu,MADURAI,1998,Bajra,Whole Year ,98
Tamil Nadu,MADURAI,1998,Maize,Whole Year ,72
Tamil Nadu,MADURAI,1998,Ragi,Whole Year ,143
Tamil Nadu,MADURAI,1998,Rice,Winter     ,75739
Tamil Nadu,MADURAI,1999,Rice,Autumn     ,12912
Tamil Nadu,MADURAI,1999,Jowar,Kharif     ,315
Tamil Nadu,MADURAI,1999,Other Pulses,Kharif     ,352
Tamil Nadu,MADURAI,1999,Jowar,Rabi       ,147
Tamil Nadu,MADURAI,1999,Rice,Summer     ,13184
Tamil Nadu,MADURAI,1999,Bajra,Whole Year ,113
Tamil Nadu,MADURAI,1999,Maize,Whole Year ,307
Tamil Nadu,MADURAI,1999,Ragi,Whole Year ,94
Tamil Nadu,MADURAI,1999,Other Non Food Crops,Whole Year ,1553
Tamil Nadu,MADURAI,1999,Arhar/Tur,Whole Year ,51
Tamil Nadu,MADURAI,1999,Groundnut,Whole Year ,1806
Tamil Nadu,MADURAI,1999,Sesamum,Whole Year ,74
Tamil Nadu,MADURAI,1999,Sunflower,Whole Year ,54
Tamil Nadu,MADURAI,1999,Soyabean,Whole Year ,5
Tamil Nadu,MADURAI,1999,Other Oilseeds,Whole Year ,6502
Tamil Nadu,MADURAI,1999,Cotton,Whole Year ,1554
Tamil Nadu,MADURAI,1999,Sugarcane,Whole Year ,7836
Tamil Nadu,MADURAI,1999,Fodder Crops,Whole Year ,500
Tamil Nadu,MADURAI,1999,Rice,Winter     ,56229
Tamil Nadu,MADURAI,2000,Rice,Autumn     ,12727
Tamil Nadu,MADURAI,2000,Other Pulses,Kharif     ,543
Tamil Nadu,MADURAI,2000,Jowar,Kharif     ,458
Tamil Nadu,MADURAI,2000,Jowar,Rabi       ,89
Tamil Nadu,MADURAI,2000,Rice,Summer     ,2974
Tamil Nadu,MADURAI,2000,Bajra,Whole Year ,217
Tamil Nadu,MADURAI,2000,Maize,Whole Year ,102
Tamil Nadu,MADURAI,2000,Ragi,Whole Year ,55
Tamil Nadu,MADURAI,2000,Other Non Food Crops,Whole Year ,1974
Tamil Nadu,MADURAI,2000,Arhar/Tur,Whole Year ,29
Tamil Nadu,MADURAI,2000,Groundnut,Whole Year ,1879
Tamil Nadu,MADURAI,2000,Sesamum,Whole Year ,90
Tamil Nadu,MADURAI,2000,Sunflower,Whole Year ,116
Tamil Nadu,MADURAI,2000,Other Oilseeds,Whole Year ,6616
Tamil Nadu,MADURAI,2000,Cotton,Whole Year ,2005
Tamil Nadu,MADURAI,2000,Sugarcane,Whole Year ,6506
Tamil Nadu,MADURAI,2000,Fodder Crops,Whole Year ,578
Tamil Nadu,MADURAI,2000,Rice,Winter     ,61204
Tamil Nadu,MADURAI,2001,Rice,Autumn     ,13742
Tamil Nadu,MADURAI,2001,Jowar,Kharif     ,42
Tamil Nadu,MADURAI,2001,Other Pulses,Kharif     ,348
Tamil Nadu,MADURAI,2001,Jowar,Rabi       ,218
Tamil Nadu,MADURAI,2001,Rice,Summer     ,12242
Tamil Nadu,MADURAI,2001,Bajra,Whole Year ,164
Tamil Nadu,MADURAI,2001,Maize,Whole Year ,38
Tamil Nadu,MADURAI,2001,Ragi,Whole Year ,56
Tamil Nadu,MADURAI,2001,Other Non Food Crops,Whole Year ,1608
Tamil Nadu,MADURAI,2001,Gram,Whole Year ,1
Tamil Nadu,MADURAI,2001,Arhar/Tur,Whole Year ,18
Tamil Nadu,MADURAI,2001,Groundnut,Whole Year ,1798
Tamil Nadu,MADURAI,2001,Sesamum,Whole Year ,32
Tamil Nadu,MADURAI,2001,Sunflower,Whole Year ,36
Tamil Nadu,MADURAI,2001,Other Oilseeds,Whole Year ,6799
Tamil Nadu,MADURAI,2001,Cotton,Whole Year ,1707
Tamil Nadu,MADURAI,2001,Sugarcane,Whole Year ,6043
Tamil Nadu,MADURAI,2001,Tobacco,Whole Year ,1
Tamil Nadu,MADURAI,2001,Fodder Crops,Whole Year ,693
Tamil Nadu,MADURAI,2001,Rice,Winter     ,42147
Tamil Nadu,MADURAI,2002,Rice,Autumn     ,5048
Tamil Nadu,MADURAI,2002,Other Pulses,Kharif     ,343
Tamil Nadu,MADURAI,2002,Jowar,Kharif     ,186
Tamil Nadu,MADURAI,2002,Rice,Summer     ,7483
Tamil Nadu,MADURAI,2002,Other Non Food Crops,Whole Year ,1657
Tamil Nadu,MADURAI,2002,Arhar/Tur,Whole Year ,7
Tamil Nadu,MADURAI,2002,Groundnut,Whole Year ,1229
Tamil Nadu,MADURAI,2002,Sesamum,Whole Year ,29
Tamil Nadu,MADURAI,2002,Sunflower,Whole Year ,9
Tamil Nadu,MADURAI,2002,Other Oilseeds,Whole Year ,6847
Tamil Nadu,MADURAI,2002,Cotton,Whole Year ,1118
Tamil Nadu,MADURAI,2002,Sugarcane,Whole Year ,5639
Tamil Nadu,MADURAI,2002,Fodder Crops,Whole Year ,938
Tamil Nadu,MADURAI,2002,Bajra,Whole Year ,284
Tamil Nadu,MADURAI,2002,Maize,Whole Year ,126
Tamil Nadu,MADURAI,2002,Ragi,Whole Year ,76
Tamil Nadu,MADURAI,2002,Rice,Winter     ,31428
Tamil Nadu,MADURAI,2003,Rice,Autumn     ,359
Tamil Nadu,MADURAI,2003,Jowar,Kharif     ,187
Tamil Nadu,MADURAI,2003,Other Pulses,Kharif     ,261
Tamil Nadu,MADURAI,2003,Other Cereals and Millets,Kharif     ,2
Tamil Nadu,MADURAI,2003,Rice,Summer     ,4846
Tamil Nadu,MADURAI,2003,Other Non Food Crops,Whole Year ,1581
Tamil Nadu,MADURAI,2003,Arhar/Tur,Whole Year ,9
Tamil Nadu,MADURAI,2003,Groundnut,Whole Year ,1112
Tamil Nadu,MADURAI,2003,Sesamum,Whole Year ,36
Tamil Nadu,MADURAI,2003,Sunflower,Whole Year ,12
Tamil Nadu,MADURAI,2003,Other Oilseeds,Whole Year ,6898
Tamil Nadu,MADURAI,2003,Cotton,Whole Year ,3364
Tamil Nadu,MADURAI,2003,Sugarcane,Whole Year ,4276
Tamil Nadu,MADURAI,2003,Fodder Crops,Whole Year ,167
Tamil Nadu,MADURAI,2003,Bajra,Whole Year ,248
Tamil Nadu,MADURAI,2003,Maize,Whole Year ,60
Tamil Nadu,MADURAI,2003,Ragi,Whole Year ,39
Tamil Nadu,MADURAI,2003,Other Food Crops,Whole Year ,1
Tamil Nadu,MADURAI,2003,Rice,Winter     ,18729
Tamil Nadu,MADURAI,2004,Rice,Autumn     ,8629
Tamil Nadu,MADURAI,2004,Jowar,Kharif     ,181
Tamil Nadu,MADURAI,2004,Other Pulses,Kharif     ,79
Tamil Nadu,MADURAI,2004,Other Cereals and Millets,Kharif     ,3
Tamil Nadu,MADURAI,2004,Rice,Summer     ,3081
Tamil Nadu,MADURAI,2004,Other Food Crops,Whole Year ,5
Tamil Nadu,MADURAI,2004,Other Non Food Crops,Whole Year ,1849
Tamil Nadu,MADURAI,2004,Arhar/Tur,Whole Year ,8
Tamil Nadu,MADURAI,2004,Groundnut,Whole Year ,2936
Tamil Nadu,MADURAI,2004,Sesamum,Whole Year ,32
Tamil Nadu,MADURAI,2004,Sunflower,Whole Year ,44
Tamil Nadu,MADURAI,2004,Soyabean,Whole Year ,2
Tamil Nadu,MADURAI,2004,Other Oilseeds,Whole Year ,5264
Tamil Nadu,MADURAI,2004,Cotton,Whole Year ,3065
Tamil Nadu,MADURAI,2004,Sugarcane,Whole Year ,3312
Tamil Nadu,MADURAI,2004,Fodder Crops,Whole Year ,31
Tamil Nadu,MADURAI,2004,Bajra,Whole Year ,429
